"user_id","screen_name","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1257695117395341313","WritingReliable","RELIABLE ACADEMIC WRITING","United States","Pay us to write or do your #homework #assignment #Quiz #Exam #Research #Statistics #Accounting #Economic #Math #Chem #Dissertation #thesis #Essay plus more.",,FALSE,1078,1110,0,20022,11138,2020-05-05 15:34:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/1257695117395341313/1588693847",,"http://pbs.twimg.com/profile_images/1257699268510564362/zRV824Nx_normal.jpg"
"x1257695117395341313","WritingReliable","RELIABLE ACADEMIC WRITING","United States","Pay us to write or do your #homework #assignment #Quiz #Exam #Research #Statistics #Accounting #Economic #Math #Chem #Dissertation #thesis #Essay plus more.",,FALSE,1078,1110,0,20022,11138,2020-05-05 15:34:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/1257695117395341313/1588693847",,"http://pbs.twimg.com/profile_images/1257699268510564362/zRV824Nx_normal.jpg"
"x34100766","susansivek","Susan Currie Sivek, Ph.D.","McMinnville, OR","Data Science Journalist for @Alteryx, and host, #DataScienceMixer podcast. Data geek. Former journalism prof. Writer, knitter, hiker. Opinions mine. she/her","https://t.co/JPx1vrYxYo",FALSE,2084,2503,248,19944,9629,2009-04-22 00:02:36,FALSE,"https://t.co/JPx1vrYxYo","https://www.linkedin.com/in/ssivek/",,"https://pbs.twimg.com/profile_banners/34100766/1491847769","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/1247933245049589760/FdUckkBT_normal.jpg"
"x24722137","lecairn","Vincent ROSTAING","Le Mans, France","Pirate des #HautesAlpes, today en #Sarthe 
Accompagne les individus et leurs idées, les équipes et leurs projets, les organisations et leurs transformations","https://t.co/9SLqATnOR4",FALSE,7783,7957,899,67994,7170,2009-03-16 16:43:05,FALSE,"https://t.co/9SLqATnOR4","https://www.lecairn4it.online",,"https://pbs.twimg.com/profile_banners/24722137/1463840752","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/827192913696268289/1m4bgt_4_normal.jpg"
"x221822554","rikhens","Rik Henson","","Father, husband, academic, cognitive neuroscientist, atheist, europhile, Arsenal fan. Tweets are personal views.",,FALSE,936,223,6,762,640,2010-12-01 18:18:37,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/789022871851073536/tHx0Lfeo_normal.jpg"
"x18234841","Themelis_Cuiper","Themelis Cuiper","Amsterdam, The Netherlands","Themelis Cuiper  #Marketing Expert, #SEO   my #agency #converts  YOUR #business qualified clients   contact me on https://t.co/0ti30qsjx2","https://t.co/0ti30qsjx2",FALSE,32914,31866,2447,109926,1140,2008-12-19 04:30:38,FALSE,"https://t.co/0ti30qsjx2","https://www.linkedin.com/in/themeliscuiper/",,"https://pbs.twimg.com/profile_banners/18234841/1504548515","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/2679260073/d3789593cdc5191727add9d1e4de214e_normal.jpeg"
"x1259235738","startdoms","Dr Constantina","Leicester, UK","#Tech #Entrepreneur. #Growth #Hacker. #Digital #Strategist. CEO of https://t.co/LLScBOGgV0. Evangelist for Code Breakers' School. Advisor@CUE","https://t.co/7nSWRp0cZe",FALSE,39029,31697,927,23236,625,2013-03-11 11:38:12,FALSE,"https://t.co/7nSWRp0cZe","https://codebreakerschool.co.uk/",,"https://pbs.twimg.com/profile_banners/1259235738/1557207319","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/672879242506579968/Zc9t9uui_normal.jpg"
"x3141472779","SofiaITC","SofiaITC","St Petersburg, FL","SofiaITC is a SDVOSB Information Technology and Cyber Security solutions and services corporation headquartered in St. Petersburg, Florida.","https://t.co/DfoG1SoA7v",FALSE,519,1927,19,127445,2609,2015-04-06 18:55:49,FALSE,"https://t.co/DfoG1SoA7v","https://www.sofiaitc.com",,"https://pbs.twimg.com/profile_banners/3141472779/1589497116","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1261068421577478144/vVmFpsNz_normal.png"
"x873549948733845506","hear_our_roar","JonesAssociates","Global","Supporting companies in the UK, Europe, Africa, Asia, Australasia and North America on a variety of systems and data related initiatives.","https://t.co/mslJzUITod",FALSE,131,0,8,17751,78,2017-06-10 14:38:32,FALSE,"https://t.co/mslJzUITod","http://www.jonesassociates.com",,"https://pbs.twimg.com/profile_banners/873549948733845506/1497106107","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/873552837367795712/GEp4vJL5_normal.jpg"
"x941633647656034304","ToyerToys","Adam Learn and Fun Channel","United Arab Emirates","Support my #YouTube #Channel to #learn and have #fun for #kids also #news for Latest  #games #youtube #video #xbox #live #stayhome i will follow who follow me","https://t.co/WDP3OjHHmu",FALSE,1640,1508,11,227926,41,2017-12-15 11:38:51,FALSE,"https://t.co/WDP3OjHHmu","https://www.youtube.com/channel/UCMIBKF1jr6b3j1L3Wuy8jbA?sub_confirmation=1",,"https://pbs.twimg.com/profile_banners/941633647656034304/1562674718",,"http://pbs.twimg.com/profile_images/1148567124388057088/WIO3h21T_normal.jpg"
"x20924605","Visible_Banking","<U+0001F191> Christophe Langlois","London","Global #Fintech & #Developer Ecosystem #Marketing Lead @ Finastra + Top Influencer + Public Speaker + YouTuber #api #data #ai #fow #innovation #collaboration<U+0001F680>","https://t.co/tGu1hH3IN8",FALSE,46561,34802,2492,38728,42579,2009-02-15 17:59:21,FALSE,"https://t.co/tGu1hH3IN8","https://linkedin.com/in/christophelanglois",,"https://pbs.twimg.com/profile_banners/20924605/1623301929","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/1300052690240770051/AfXijoEE_normal.jpg"
"x134441905","LydNicholas","Lydia Nicholas","London","Extrapolating for a living in tech, care, & culture. Former @doteveryone @nesta_uk @ucl. Podcasts @therustyquill. Chicken pics & streams @urbanchooks1. She/they","https://t.co/DNhCddWYYz",FALSE,7160,1189,158,32163,40518,2010-04-18 12:32:04,FALSE,"https://t.co/DNhCddWYYz","http://lydianicholas.com/",,"https://pbs.twimg.com/profile_banners/134441905/1593856087","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1316412009794199553/viBsizOa_normal.jpg"
"x783271296192880640","comSpark_tech","ComSpark Innovation Tech Summit","Cincinnati, Ohio","ComSpark Innovation Tech Summit 
October 2020. Get your complimentary tickets and be a part of this technology movement! #ComSpark2020","https://t.co/v2rqwzl3Bc",FALSE,226,105,3,912,1,2016-10-04 11:43:24,FALSE,"https://t.co/v2rqwzl3Bc","http://comspark.tech",,"https://pbs.twimg.com/profile_banners/783271296192880640/1605528103","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1328307250830557184/JoJxXzLW_normal.jpg"
"x1386769412397617153","WLIHRN","WLN Health Research Network","Dalhousie University","The Wabanaki-Labrador Indigenous Health Research Network is a collaboration dedicated to enhancing capacity for undertaking Indigenous health research.","https://t.co/p1mGQDnizu",FALSE,16,80,0,31,1,2021-04-26 19:49:36,FALSE,"https://t.co/p1mGQDnizu","http://wabanaki-labradornetwork.ca/",,"https://pbs.twimg.com/profile_banners/1386769412397617153/1619467098",,"http://pbs.twimg.com/profile_images/1386769660901740544/biS8i2iX_normal.jpg"
"x531615739","photomao","Matthias Wienroth","North East, England","Researcher of ethical & social aspects of genomics, forensics, biometrics; knowledge practices; governance. (retweet <U+2260> endorsement)",,FALSE,616,792,17,3216,8475,2012-03-20 20:34:36,FALSE,,,,"https://pbs.twimg.com/profile_banners/531615739/1425750846","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/896853005605187584/zfhQL7tU_normal.jpg"
"x16528607","alteryx","Alteryx","Irvine, California","A leader in analytic process automation, Alteryx accelerates #digitaltransformation by unifying #analytics, #datascience, automated processes. #TogetherWeSolve","http://t.co/rh6G9rT4l9",FALSE,25879,3200,782,23807,14502,2008-09-30 14:58:40,TRUE,"http://t.co/rh6G9rT4l9","http://www.alteryx.com",,"https://pbs.twimg.com/profile_banners/16528607/1620152976","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402007150918914050/z3o0qm9j_normal.jpg"
"x4876165497","PrivSecReport","PrivSec:Report","United Kingdom","A publication focused on the latest news, advice and guidance on the ever-evolving privacy and security landscape.

Events: @DataProtectWF and @PrivSecEvents","https://t.co/J0A561bw6J",FALSE,4795,649,150,8734,1934,2016-02-04 12:24:13,FALSE,"https://t.co/J0A561bw6J","http://privsec.report",,"https://pbs.twimg.com/profile_banners/4876165497/1561380316","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1143137835249278977/YmAmVjDw_normal.png"
"x19658856","DataProtectWF","Data Protection World Forum","London, England","Bringing business insights, educational resources and best-in-class events to data protection, privacy and security professionals across the globe. #DPWF","https://t.co/zsnbEtVyhU",FALSE,10245,3334,862,28530,4699,2009-01-28 16:06:32,FALSE,"https://t.co/zsnbEtVyhU","https://www.dataprotectionworldforum.com",,"https://pbs.twimg.com/profile_banners/19658856/1622039328","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1357276736946401284/hBWAIXPx_normal.jpg"
"x803267186236203008","PrivSecEvents","PrivSec Global","<U+0001F30D>","Join 7,000+ data protection, privacy and security professionals online at #PrivSecGlobal. 22 - 24 June 2021. Register your place: https://t.co/3V10ElSs65","https://t.co/qgCnPZQjmH",FALSE,5315,1116,104,19426,4064,2016-11-28 15:59:55,FALSE,"https://t.co/qgCnPZQjmH","https://www.privsecglobal.com",,"https://pbs.twimg.com/profile_banners/803267186236203008/1622039373","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1357276192324390913/6tS16y_x_normal.jpg"
"x1267857357796782080","8bot8bot8","8bot8<U+0001F1F5><U+0001F1F1><U+0001F1F8><U+0001F1EE><U+0001F1ED><U+0001F1FA><U+0001F1E6><U+0001F1E9><U+0001F1EA><U+0001F1EA>","","",,FALSE,97,458,0,236,9673,2020-06-02 16:35:43,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1267863976890847232/M9qA4iF0_normal.jpg"
"x1267857357796782080","8bot8bot8","8bot8<U+0001F1F5><U+0001F1F1><U+0001F1F8><U+0001F1EE><U+0001F1ED><U+0001F1FA><U+0001F1E6><U+0001F1E9><U+0001F1EA><U+0001F1EA>","","",,FALSE,97,458,0,236,9673,2020-06-02 16:35:43,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1267863976890847232/M9qA4iF0_normal.jpg"
"x1164881328535478272","LIBFdigital","LIBF Centre for Digital Banking & Finance","London","A research centre of the London Institute of Banking & Finance  - providing education, advisory and #ThoughtLeadership on #DigitalBanking and #Fintech.","https://t.co/88UQT8hiYL",FALSE,368,895,3,291,103,2019-08-23 12:46:18,FALSE,"https://t.co/88UQT8hiYL","https://digital.libf.ac.uk/",,"https://pbs.twimg.com/profile_banners/1164881328535478272/1593090892",,"http://pbs.twimg.com/profile_images/1400722853935386625/wFtnRbah_normal.jpg"
"x1211667561173020672","DataDotOrg","DataDotOrg","Global ","We're a platform for partnerships to build the field of data science for social impact. Sign up for the latest via email https://t.co/fVhfNAl2PF","https://t.co/9hlDleOnxF",FALSE,1887,386,27,953,1230,2019-12-30 15:17:22,FALSE,"https://t.co/9hlDleOnxF","http://data.org/",,"https://pbs.twimg.com/profile_banners/1211667561173020672/1587573671",,"http://pbs.twimg.com/profile_images/1253000962723250177/yku19XWv_normal.jpg"
"x188845300","glennbutner","Glenn Butner","Sterling, KS","Assistant Professor of Theology & Christian Ministry @sterlingClife / Focus: Trinity, social ethics",,FALSE,1357,449,5,5093,4148,2010-09-09 18:42:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/188845300/1538065334","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/894321413775126528/G2l30r-w_normal.jpg"
"x884118053600067585","2050_or","omar","<U+26F5><U+FE0F> ","code and listen to <U+3048><U+3093><U+304B> music <U+0001F338> <U+2D63> forever <U+0001F338> <U+0623> <U+0644> <U+0645>",,FALSE,115,656,4,4320,3578,2017-07-09 18:32:24,FALSE,,,,"https://pbs.twimg.com/profile_banners/884118053600067585/1567860170","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1360357562818953233/B-Bq_J6Z_normal.jpg"
"x841981677597528065","KDRrecUSA","KDR Recruitment USA","United States & Canada","The home of the best data, technology, analytics and software sales jobs across America.  Follow @KDRrecruitment for jobs in UK & Europe","https://t.co/uRKooQRYKU",FALSE,5232,5258,43,5896,155,2017-03-15 11:57:30,FALSE,"https://t.co/uRKooQRYKU","https://www.kdrrecruitment.com/usa/",,"https://pbs.twimg.com/profile_banners/841981677597528065/1592902264","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1207320110739927040/bc1NTACS_normal.jpg"
"x130693588","Danofhope","D.A. Nygaard","Fort Collins, CO","husband & father / author of Star Readers from Out of the East / leader @ Hope Community","https://t.co/hhAwU9Wfhq",FALSE,953,926,53,34001,11733,2010-04-08 01:25:44,FALSE,"https://t.co/hhAwU9Wfhq","http://thestarreaders.com",,"https://pbs.twimg.com/profile_banners/130693588/1421782406","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1046769409975410688/uazbWLo5_normal.jpg"
"x576558485","MartinLindLA","Martin Lind","Los Angeles","Interested in the intersection of #government and #data. Manages partnerships at Tyler Technologies' Data & Insights division.","https://t.co/WC26OYQW9z",FALSE,1010,361,301,43101,5960,2012-05-10 20:46:59,FALSE,"https://t.co/WC26OYQW9z","https://www.tylertech.com/products/socrata",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/898358383052443648/0lIA-szj_normal.jpg"
"x576558485","MartinLindLA","Martin Lind","Los Angeles","Interested in the intersection of #government and #data. Manages partnerships at Tyler Technologies' Data & Insights division.","https://t.co/WC26OYQW9z",FALSE,1010,361,301,43101,5960,2012-05-10 20:46:59,FALSE,"https://t.co/WC26OYQW9z","https://www.tylertech.com/products/socrata",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/898358383052443648/0lIA-szj_normal.jpg"
"x576558485","MartinLindLA","Martin Lind","Los Angeles","Interested in the intersection of #government and #data. Manages partnerships at Tyler Technologies' Data & Insights division.","https://t.co/WC26OYQW9z",FALSE,1010,361,301,43101,5960,2012-05-10 20:46:59,FALSE,"https://t.co/WC26OYQW9z","https://www.tylertech.com/products/socrata",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/898358383052443648/0lIA-szj_normal.jpg"
"x534255106","ODIHQ","Open Data Institute","London","Make data work for everyone.

We do research, strategy development, policy, events and courses. We also offer free tools to help you work better with data.","http://t.co/CPohuWWZJk",FALSE,63884,1773,2362,17946,8616,2012-03-23 12:40:51,TRUE,"http://t.co/CPohuWWZJk","http://www.theodi.org",,"https://pbs.twimg.com/profile_banners/534255106/1574421331","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/981448597085540352/6B7vX_u1_normal.jpg"
"x534255106","ODIHQ","Open Data Institute","London","Make data work for everyone.

We do research, strategy development, policy, events and courses. We also offer free tools to help you work better with data.","http://t.co/CPohuWWZJk",FALSE,63884,1773,2362,17946,8616,2012-03-23 12:40:51,TRUE,"http://t.co/CPohuWWZJk","http://www.theodi.org",,"https://pbs.twimg.com/profile_banners/534255106/1574421331","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/981448597085540352/6B7vX_u1_normal.jpg"
"x534255106","ODIHQ","Open Data Institute","London","Make data work for everyone.

We do research, strategy development, policy, events and courses. We also offer free tools to help you work better with data.","http://t.co/CPohuWWZJk",FALSE,63884,1773,2362,17946,8616,2012-03-23 12:40:51,TRUE,"http://t.co/CPohuWWZJk","http://www.theodi.org",,"https://pbs.twimg.com/profile_banners/534255106/1574421331","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/981448597085540352/6B7vX_u1_normal.jpg"
"x3882798321","tavoer8","Gustavo Espinoza Ramos","London, England","Doctoral researcher @uw_wbs, @uw_wls <U+0001F1EC><U+0001F1E7>, CSR, partnerships, happiness, pedagogy, SeaChange Peru <U+0001F1F5><U+0001F1EA>, clowning<U+0001F913> Spanglish. @Universitario All views are my own","https://t.co/FrvbrD1pp8",FALSE,290,257,3,2956,4089,2015-10-06 18:28:00,FALSE,"https://t.co/FrvbrD1pp8","http://uk.linkedin.com/in/gustavoespinozaramos",,"https://pbs.twimg.com/profile_banners/3882798321/1508180605","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/920001807753121793/qn-J3LIm_normal.jpg"
"x42724976","atonalmuse","Lucio Saverio-Eastman <U+0001F30E>","New Hampshire, USA","Director of Creative Content and Technology @aier #music #technology #freemarkets 8 @eastmanguitars artist. No silly flags, no silly labels, no silly masks","https://t.co/cjqDkDYA66",FALSE,724,325,29,5765,5242,2009-05-26 21:25:57,FALSE,"https://t.co/cjqDkDYA66","https://atonalmuse.com/",,"https://pbs.twimg.com/profile_banners/42724976/1618858498","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1384220376209641473/61vCRbeJ_normal.jpg"
"x973685574979735554","OpenBankingExpo","Open Banking Expo","","The global community and marketplace for ideas, connections and deals in #OpenBanking & #OpenFinance","https://t.co/68P21NWMzD",FALSE,1594,311,17,2087,761,2018-03-13 22:21:46,FALSE,"https://t.co/68P21NWMzD","http://www.openbankingexpo.com",,"https://pbs.twimg.com/profile_banners/973685574979735554/1574348563","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1400408246624604169/faeK0fLe_normal.jpg"
"x18269415","NICECXone","NICE CXone","Salt Lake City, UT","With NICE, it’s never been easier for organizations of all sizes around the globe with the world’s #1 cloud customer experience platform for the contact center.","https://t.co/eCBO3Uzo3x",FALSE,8633,3562,384,15115,1962,2008-12-20 17:37:02,FALSE,"https://t.co/eCBO3Uzo3x","http://www.NICEincontact.com",,"https://pbs.twimg.com/profile_banners/18269415/1621521540","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1401923305095925761/umu40-u2_normal.jpg"
"x18269415","NICECXone","NICE CXone","Salt Lake City, UT","With NICE, it’s never been easier for organizations of all sizes around the globe with the world’s #1 cloud customer experience platform for the contact center.","https://t.co/eCBO3Uzo3x",FALSE,8633,3562,384,15115,1962,2008-12-20 17:37:02,FALSE,"https://t.co/eCBO3Uzo3x","http://www.NICEincontact.com",,"https://pbs.twimg.com/profile_banners/18269415/1621521540","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1401923305095925761/umu40-u2_normal.jpg"
